system,system_name,school,school_name,pool,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa,final_score,final_grade
900,Washington County,95,Sulphur Springs Elementary,K8,3.6,3.2,1.6,NA,NA,NA,3.2,A
900,Washington County,105,University School,HS,4,2,4,4,4,NA,3.4,A
900,Washington County,110,West View School,K8,3,3.7333333333333334,2.8,NA,NA,NA,3.3,A
901,Johnson City,7,Cherokee Elementary,K8,3.8,3.8,4,NA,NA,4,3.8,A
901,Johnson City,15,Fairmont Elementary,K8,3.8666666666666667,0.6000000000000001,3.7333333333333334,NA,NA,4,2.7,B
901,Johnson City,16,Indian Trail Intermediate School,K8,3.6,0.4,3.6,NA,NA,0,2.1,B
901,Johnson City,18,Lake Ridge Elementary,K8,3.6,3.5,3.3333333333333335,NA,NA,4,3.6,A
901,Johnson City,20,Woodland Elementary,K8,3.6,3.3,3.4,NA,NA,4,3.5,A
901,Johnson City,35,Liberty Bell Middle School,K8,3.2,3.5,1,NA,NA,0.9,2.9,B
901,Johnson City,37,Mountain View Elementary,K8,2,3.3333333333333335,3.8666666666666667,NA,NA,4,2.9,B
901,Johnson City,40,North Side Elementary,K8,2.4,2.1,2.5999999999999996,NA,NA,4,2.5,B
901,Johnson City,45,Science Hill High School,HS,3.2,3.5,2.1,3.7333333333333334,2.933333333333333,2,3,B
901,Johnson City,55,South Side Elementary,K8,4,4,4,NA,NA,4,4,A
901,Johnson City,65,Towne Acres Elementary,K8,4,3.7333333333333334,4,NA,NA,NA,3.9,A
910,Wayne County,5,Collinwood Elementary,K8,1.8000000000000003,2.2,2.4000000000000004,NA,NA,NA,2,C
910,Wayne County,10,Collinwood High School,HS,2,2.5999999999999996,1.4,3,3,NA,2.4,B
910,Wayne County,15,Collinwood Middle School,K8,2.4,3.6,2.6,NA,NA,NA,2.9,B
910,Wayne County,25,Frank Hughes School,HS,1,1.8000000000000003,4,NA,NA,NA,1.7,C
910,Wayne County,35,Wayne County High School,HS,3,2,4,4,4,NA,3.1,A
910,Wayne County,40,Waynesboro Elementary,K8,2.1999999999999997,3.6,4,NA,NA,NA,2.9,B
910,Wayne County,45,Waynesboro Middle School,K8,2.4,1.6,2.4000000000000004,NA,NA,NA,2.1,B
920,Weakley County,5,Dresden Elementary,K8,4,3.8666666666666667,4,NA,NA,NA,3.9,A
920,Weakley County,7,Dresden Middle School,K8,2.5999999999999996,3.2,4,NA,NA,NA,3,B
920,Weakley County,10,Dresden High School,HS,1.8000000000000003,1.8,4,3.2,3.6,NA,2.5,B
920,Weakley County,15,Gleason School,HS,2,3,4,4,4,NA,3,B
920,Weakley County,25,Greenfield School,HS,2.5999999999999996,2.5999999999999996,3.6,4,4,NA,3.1,A
920,Weakley County,35,Martin Elementary,K8,3.6,1.1,3.8666666666666667,NA,NA,NA,2.6,B
920,Weakley County,40,Westview High School,HS,3.8666666666666667,2.5999999999999996,4,3.4,3.6,NA,3.4,A
920,Weakley County,45,Martin Middle School,K8,3,1.1333333333333333,4,NA,NA,NA,2.4,B
920,Weakley County,60,Sharon School,K8,2.5999999999999996,0,2.2,NA,NA,NA,1.5,C
930,White County,10,Bon De Croft Elementary,K8,2,2,3.6,NA,NA,NA,2.2,B
930,White County,15,Cassville Elementary,K8,3,2.8,2.4,NA,NA,NA,2.9,B
930,White County,25,Doyle Elementary,K8,2.1999999999999997,0.8,2,NA,NA,NA,1.6,C
930,White County,35,Findlay Elementary,K8,4,1,4,NA,NA,NA,2.8,B
930,White County,37,Northfield Elementary School,K8,2.5999999999999996,2,2.5999999999999996,NA,NA,NA,2.4,B
930,White County,40,White County High School,HS,2.7333333333333334,2.7333333333333334,4,2.8,3,NA,2.9,B
930,White County,50,White Co Middle School,K8,1.7333333333333334,0.4,3.4,NA,NA,NA,1.4,C
930,White County,60,Woodland Park Elementary,K8,1.4,2.8666666666666663,2.1333333333333333,NA,NA,NA,2.1,B
940,Williamson County,4,Allendale Elementary School,K8,4,2.4,4,NA,NA,NA,3.4,A
940,Williamson County,5,Bethesda Elementary,K8,4,2.4,3.8,NA,NA,NA,3.3,A
940,Williamson County,12,Brentwood High School,HS,3.6,0.4,2.5999999999999996,3.4,4,NA,2.6,B
940,Williamson County,17,Centennial High School,HS,3.7,0.1,3.5,3.3333333333333335,2.933333333333333,1.8,2.4,B
940,Williamson County,20,College Grove Elementary,K8,4,0.4,4,NA,NA,NA,2.6,B
940,Williamson County,22,Clovercroft Elementary School,K8,4,3.8666666666666667,4,NA,NA,NA,3.9,A
940,Williamson County,23,Chapman's Retreat Elementary,K8,3.6,1.5333333333333334,3.8,NA,NA,NA,2.8,B
940,Williamson County,27,Edmondson Elementary,K8,4,2,4,NA,NA,NA,3.2,A
940,Williamson County,28,Crockett Elementary,K8,4,0.6000000000000001,4,NA,NA,NA,2.6,B
940,Williamson County,30,Fairview Elementary,K8,4,1.8000000000000003,3.3333333333333335,NA,NA,NA,3.1,A
940,Williamson County,33,Fairview Middle School,K8,3.6,3,3.7333333333333334,NA,NA,NA,3.4,A
940,Williamson County,35,Fairview High School,HS,2.0666666666666664,1.4,3.7333333333333334,3,4,NA,2.5,B
940,Williamson County,40,Franklin High School,HS,3.6,3.6,2.7333333333333334,4,4,2,3.5,A
940,Williamson County,41,Fred J Page Middle School,K8,3.4,3.1,3.8,NA,NA,NA,3.3,A
940,Williamson County,42,Fred J Page High School,HS,3.6,2,4,4,4,NA,3.3,A
940,Williamson County,45,Grassland Elementary,K8,4,1.6,4,NA,NA,NA,3,B
940,Williamson County,46,Grassland Middle School,K8,4,3.6,4,NA,NA,NA,3.8,A
940,Williamson County,48,Heritage Elementary,K8,3.6,2.5999999999999996,4,NA,NA,3.8,3.3,A
940,Williamson County,49,Heritage Middle School,K8,3.4,3.9,3.8,NA,NA,NA,3.6,A
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,3.8,3.466666666666667,3.6,NA,NA,NA,3.6,A
940,Williamson County,52,Independence High School,HS,3.6,3.6,3.6,4,4,NA,3.7,A
940,Williamson County,54,Spring Station Middle School,K8,3.6,3.7,4,NA,NA,NA,3.7,A
940,Williamson County,57,Hunters Bend Elementary,K8,4,1.6,3.8,NA,NA,NA,3,B
940,Williamson County,58,Jordan Elementary School,K8,NA,3.4,NA,NA,NA,NA,3.4,A
940,Williamson County,59,Kenrose Elementary,K8,4,0.9333333333333335,3.8666666666666667,NA,NA,4,2.9,B
940,Williamson County,60,Lipscomb Elementary,K8,4,3.2,4,NA,NA,NA,3.7,A
940,Williamson County,61,Longview Elementary School,K8,3.4,2,4,NA,NA,NA,2.9,B
940,Williamson County,63,Renaissance High School,HS,4,0.8,4,4,4,NA,3,B
940,Williamson County,64,Pearre Creek Elementary School,K8,4,1.8,3.8,NA,NA,NA,3.1,A
940,Williamson County,65,Nolensville Elementary,K8,4,2.2666666666666666,4,NA,NA,4,3.4,A
940,Williamson County,66,Nolensville High School,K8,3.6,3.6,2.5999999999999996,NA,NA,NA,3.5,A
940,Williamson County,67,Brentwood Middle School,K8,4,3.8666666666666667,4,NA,NA,NA,3.9,A
940,Williamson County,68,Oak View Elem School,K8,2.4,1.6,4,NA,NA,NA,2.2,B
940,Williamson County,71,Mill Creek Elementary School,K8,4,3.8,4,NA,NA,NA,3.9,A
940,Williamson County,72,Mill Creek Middle School,K8,3.6,3.5,4,NA,NA,NA,3.6,A
940,Williamson County,74,Ravenwood High School,HS,4,3.6,4,3.4,4,NA,3.9,A
940,Williamson County,76,Scales Elementary,K8,4,1.4,4,NA,NA,NA,3,B
940,Williamson County,77,Sunset Elementary School,K8,4,2.4000000000000004,4,NA,NA,4,3.4,A
940,Williamson County,78,Sunset Middle School,K8,4,3.6,4,NA,NA,NA,3.8,A
940,Williamson County,79,Summit High School,HS,3.4,1.8666666666666667,2.5999999999999996,3.8,2.4,NA,2.7,B
940,Williamson County,80,Trinity Elementary,K8,4,3,4,NA,NA,NA,3.6,A
940,Williamson County,81,Thompson's Station Elementary School,K8,NA,1.8666666666666667,NA,NA,NA,NA,1.9,C
940,Williamson County,82,Thompson's Station Middle School,K8,NA,2.8,NA,NA,NA,NA,2.8,B
940,Williamson County,83,Walnut Grove Elementary,K8,3.6,1.4,4,NA,NA,NA,2.8,B
940,Williamson County,84,Woodland Middle School,K8,4,3.6,3.4,NA,NA,NA,3.8,A
940,Williamson County,88,Westwood Elementary School,K8,4,2.7333333333333334,4,NA,NA,4,3.6,A
940,Williamson County,89,Winstead Elementary School,K8,3.2,0.4,4,NA,NA,NA,2.2,B
941,Franklin SSD,5,Johnson Elementary,K8,4,1.2000000000000002,2.8,NA,NA,3.8,2.9,B
941,Franklin SSD,10,Franklin Elementary,K8,3.6,3.2,3.8666666666666667,NA,NA,4,3.5,A
941,Franklin SSD,21,Freedom Intermediate,K8,3.6,3.6,3.8,NA,NA,4,3.7,A
941,Franklin SSD,22,Freedom Middle School,K8,3.0666666666666664,0.9,4,NA,NA,2.8,2.4,B
941,Franklin SSD,25,Liberty Elementary,K8,4,1.5,4,NA,NA,4,3.1,A
941,Franklin SSD,30,Moore Elementary,K8,4,3.6,4,NA,NA,3.7333333333333334,3.8,A
941,Franklin SSD,35,Poplar Grove K-4,K8,2.6,3.1,4,NA,NA,3.8,3,B
941,Franklin SSD,40,Poplar Grove 5-8,K8,3.2,0.5,4,NA,NA,0.8,2.1,B
950,Wilson County,5,Carroll Oakland Elementary,K8,1.6,3.8,3.8666666666666667,NA,NA,2.2666666666666666,2.7,B
950,Wilson County,10,Gladeville Elementary,K8,2.5999999999999996,0.8,3.466666666666667,NA,NA,NA,2,C
950,Wilson County,15,Springdale Elementary School,K8,4,3.3,3.7333333333333334,NA,NA,4,3.7,A
950,Wilson County,20,Lakeview Elementary School,K8,3.8,2.5999999999999996,3.6,NA,NA,NA,3.3,A
950,Wilson County,25,Lebanon High School,HS,2.5,2,2.9,3,3.2,1,2.4,B
950,Wilson County,30,Mt. Juliet High School,HS,3.3333333333333335,3.9,4,3.6,3.7333333333333334,4,3.7,A
950,Wilson County,32,Mt. Juliet Middle School,K8,3.8,2.9,3.7333333333333334,NA,NA,0,3.1,A
950,Wilson County,33,West Wilson Middle School,K8,3.2,3.0999999999999996,3.9,NA,NA,2.2666666666666666,3.1,A
950,Wilson County,35,Mt. Juliet Elementary,K8,3.4,2.4000000000000004,3.3333333333333335,NA,NA,4,3.1,A
950,Wilson County,46,Rutland Elementary,K8,3.9,3.7,3.8,NA,NA,4,3.8,A
950,Wilson County,50,Southside Elementary,K8,2.466666666666667,1.8666666666666667,3.7333333333333334,NA,NA,NA,2.4,B
950,Wilson County,52,Stoner Creek Elementary,K8,3.4,0.6000000000000001,3.8,NA,NA,4,2.5,B
950,Wilson County,55,Tuckers Crossroads Elementary,K8,2,2.2666666666666666,4,NA,NA,NA,2.3,B
950,Wilson County,60,Watertown High School,HS,2.2666666666666666,3.6,3.8666666666666667,4,4,NA,3.3,A
950,Wilson County,63,Watertown Elementary,K8,3.2,3.7333333333333334,3.6,NA,NA,NA,3.5,A
950,Wilson County,65,West Elementary,K8,3.7333333333333334,3.7,3.466666666666667,NA,NA,4,3.7,A
950,Wilson County,73,Wilson Central High School,HS,3.9,4,3.8,2.8666666666666663,3.0666666666666664,3.2,3.6,A
950,Wilson County,80,W A Wright Elementary,K8,3.7333333333333334,3.8,3.8666666666666667,NA,NA,4,3.8,A
950,Wilson County,87,Tennessee Virtual On-Line School,K8,2,0,2,NA,NA,NA,1.2,C
950,Wilson County,90,Elzie D Patton Elementary School,K8,3.2,1.9,4,NA,NA,4,2.9,B
950,Wilson County,95,Watertown Middle School,K8,0.8,0.4,4,NA,NA,NA,1,D
951,Lebanon,5,Byars Dowdy Elementary,K8,2.8666666666666663,2.3,4,NA,NA,2.7333333333333334,2.8,B
951,Lebanon,7,Coles Ferry Elementary,K8,2.5999999999999996,3.5,3.2,NA,NA,2.8666666666666663,3,B
951,Lebanon,30,Sam Houston Elementary,K8,3.2,0.6000000000000001,4,NA,NA,4,2.5,B
951,Lebanon,35,Walter J. Baird Middle School,K8,3.466666666666667,2.9,3.6,NA,NA,NA,3.3,A
951,Lebanon,40,Castle Heights Elementary,K8,3.3333333333333335,0.7000000000000001,2.6999999999999997,NA,NA,4,2.4,B
951,Lebanon,45,Winfree Bryant Middle School,K8,1.7,0.30000000000000004,3.4,NA,NA,2.8,1.5,C
961,Alvin C York Institute,5,Alvin C. York Institute,HS,3,3.8,3,2.5999999999999996,3,NA,3.2,A
963,Tennessee School for Blind,5,Tenn School For Blind,K8,NA,2,NA,NA,NA,NA,2,C
964,Tennessee School for the Deaf,10,Tennessee School for the Deaf Upper School,K8,2,0.26666666666666666,4,NA,NA,NA,1.5,C
970,Department Of Children's Services Education Division,45,Wilder Youth Development Center,HS,NA,0.13333333333333333,4,1.2666666666666666,0,NA,0.8,D
970,Department Of Children's Services Education Division,140,DCS Affiliated Schools,HS,NA,NA,4,1,0,NA,1.3,C
985,Achievement School District,5,Corning Achievement Elementary,K8,3,2,0.4,NA,NA,NA,2.3,B
985,Achievement School District,10,Westside Middle School,K8,0.4,2,0.26666666666666666,NA,NA,NA,1,D
985,Achievement School District,15,Frayser Achievement Elementary,K8,1.8,2,1.4,NA,NA,NA,1.8,C
985,Achievement School District,20,Whitney Achievement Elementary School,K8,2.2,2.8666666666666663,4,NA,NA,NA,2.6,B
985,Achievement School District,25,Georgian Hills Achievement Elementary School,K8,1,3,4,NA,NA,NA,2.1,B
985,Achievement School District,45,Pathways in Education - TN,HS,2,2,4,2.2,0.2,NA,1.9,C
985,Achievement School District,50,Pathways in Education - Whitehaven,HS,1,0.4,4,1.2000000000000002,0,NA,0.9,D
985,Achievement School District,8005,Brick Church: A LEAD Public School,K8,1.3,4,2.2666666666666666,NA,NA,3.1333333333333333,2.5,B
985,Achievement School District,8010,Cornerstone Prep - Lester Campus,K8,0,1.1,0.6000000000000001,NA,NA,4,0.8,D
985,Achievement School District,8015,Humes Preparatory Academy Middle  School,K8,1,0.26666666666666666,1.8666666666666667,NA,NA,NA,0.8,D
985,Achievement School District,8020,KIPP Memphis Preparatory Middle,K8,1,0.13333333333333333,3,NA,NA,NA,0.9,D
985,Achievement School District,8024,Aspire Hanley Middle School,K8,2.2666666666666666,2.5999999999999996,2.4000000000000004,NA,NA,NA,2.4,B
985,Achievement School District,8025,Aspire Hanley Elementary,K8,1.4,3,0,NA,NA,NA,1.9,C
985,Achievement School District,8040,KIPP Memphis Academy Elementary,K8,1.2000000000000002,0.4,0.26666666666666666,NA,NA,NA,0.8,D
985,Achievement School District,8050,Aspire Coleman,K8,0,0.13333333333333333,1.4,NA,NA,NA,0.2,D
985,Achievement School District,8055,Fairley High School,HS,0.8666666666666667,0.26666666666666666,2.1333333333333333,2,0,NA,0.7,D
985,Achievement School District,8060,Promise Academy - Spring Hill,K8,0,0.26666666666666666,2.4000000000000004,NA,NA,NA,0.3,D
985,Achievement School District,8065,Martin Luther King Preparatory High School,HS,1.1333333333333333,0.13333333333333333,0.26666666666666666,3.4,0,NA,0.6,D
985,Achievement School District,8070,Lester Prep,K8,1,3.8,0,NA,NA,2,2,C
985,Achievement School District,8075,Freedom Preparatory Academy Charter Elementary School,K8,3,2.1333333333333333,0.5333333333333333,NA,NA,2,2.4,B
985,Achievement School District,8090,Neely's Bend: A LEAD Public School,K8,1.1,2.9,3.0999999999999996,NA,NA,0.8,1.9,C
985,Achievement School District,8095,Libertas School,K8,2,3.8666666666666667,3.7333333333333334,NA,NA,NA,2.9,B
985,Achievement School District,8105,Wooddale Middle School,K8,1,0.4,2.4000000000000004,NA,NA,1,0.9,D
985,Achievement School District,8110,KIPP Memphis Preparatory Elementary,K8,1,1,4,NA,NA,2.8,1.5,C
985,Achievement School District,8115,Cornerstone Prep Denver Campus,K8,2.7333333333333334,3.7333333333333334,0,NA,NA,NA,2.9,B
985,Achievement School District,8120,Memphis Scholars Florida Kansas,K8,1.8,0,4,NA,NA,NA,1.3,C
985,Achievement School District,8125,Memphis Scholars Caldwell-Guthrie,K8,1.2000000000000002,3,0,NA,NA,NA,1.8,C
985,Achievement School District,8130,Memphis Scholars Raleigh-Egypt,K8,1,0.8666666666666667,2,NA,NA,NA,1,D
985,Achievement School District,8135,Kirby Middle School,K8,1.1,2,0.4,NA,NA,1,1.3,C
985,Achievement School District,8140,Hillcrest High School,HS,1.1333333333333333,1.2666666666666666,3.466666666666667,0,0,NA,1.1,C
986,Tennessee State Board of Education,8005,Bluff City High School,K8,1.7333333333333334,3.6,0,NA,NA,4,2.4,B
